round,expected goals,venue_xg,opponent_xg,goals,shots,touches,ast,passcmp,passcmp%,min,poss,gca,sca,gls,sh,rolling_xg,cumulative_xg,rolling_goals,cumulative_goals,rolling_shots,cumulative_shots,rolling_touches,cumulative_touches,rolling_possession,cumulative_possession,rolling_assists,cumulative_assists,rolling_passcmp,cumulative_passcmp,rolling_passaccuracy,cumulative_passaccuracy,rolling_minutesplayed,cumulative_minutesplayed,rolling_gca,cumulative_gca,rolling_sca,cumulative_sca,rolling_playergoals,cumulative_playergoals,rolling_playershots,cumulative_playershots,defenders,midfielders,forwards,defenders_opp,midfielders_opp,forwards_opp,haaland_impact_last5,haaland_impact_cumulative,opponent_strength,opponent_haaland,venue_haaland,days_since_first_match,result,total_shots_team,total_sot_team,total_xg_team,total_possession,goals_per_match_team,goals_conceded_per_match_team,goals_scored_haaland,sot_haaland,expected_goals_haaland,non_penalty_xg_haaland,xg_per_shot_haaland,shot_accuracy_haaland,goals_per_shot_haaland,assists_haaland,minutes_played_haaland,xg_per_minute_haaland,goals_per_minute_haaland,sca_per_minute_haaland,gca_per_minute_haaland,match_impact_haaland,home_away,match_event_influence,match_tempo
13,1.3,Home,Liverpool,5,80,95,0,35,70.0,90.0,59.0,0.0,0.0,1.0,5.0,2.18,1.984615384615385,17.8,17.307692307692307,95.0,97.92307692307692,105.6,109.84615384615384,58.8,62.23076923076923,3.6,2.3076923076923075,45.6,41.53846153846154,78.55999999999999,71.66153846153847,81.0,85.61538461538461,0.4,0.3076923076923077,1.2,1.6923076923076923,1.2,1.0769230769230769,3.4,3.615384615384616,3,6,1,4,3,3,-0.9800000000000002,-0.9076923076923078,3.45,10.0,1.0,106.0,0.0,16.0,5.0,1.3,59.0,0.0769230769230769,0.0769230769230769,1.0,5.0,1.3,1.3,0.08125,0.3125,0.0625,0.0,90.0,0.0144444444444444,0.0111111111111111,0.0,0.0,1.0,0.0,0.0,0.1777777777777777
13,1.3,Home,Liverpool,5,80,95,0,35,70.0,90.0,59.0,0.0,0.0,1.0,5.0,2.18,1.984615384615385,17.8,17.307692307692307,95.0,97.92307692307692,105.6,109.84615384615384,58.8,62.23076923076923,3.6,2.3076923076923075,45.6,41.53846153846154,78.55999999999999,71.66153846153847,81.0,85.61538461538461,0.4,0.3076923076923077,1.2,1.6923076923076923,1.2,1.0769230769230769,3.4,3.615384615384616,3,6,1,4,3,3,-0.9800000000000002,-0.9076923076923078,3.45,10.0,1.0,106.0,0.0,16.0,5.0,1.3,59.0,0.0769230769230769,0.0769230769230769,1.0,5.0,1.3,1.3,0.08125,0.3125,0.0625,0.0,90.0,0.0144444444444444,0.0111111111111111,0.0,0.0,1.0,0.0,0.0,0.1777777777777777
13,1.3,Home,Liverpool,5,80,95,0,35,70.0,90.0,59.0,0.0,0.0,1.0,5.0,2.18,1.984615384615385,17.8,17.307692307692307,95.0,97.92307692307692,105.6,109.84615384615384,58.8,62.23076923076923,3.6,2.3076923076923075,45.6,41.53846153846154,78.55999999999999,71.66153846153847,81.0,85.61538461538461,0.4,0.3076923076923077,1.2,1.6923076923076923,1.2,1.0769230769230769,3.4,3.615384615384616,3,6,1,4,3,3,-0.9800000000000002,-0.9076923076923078,3.45,10.0,1.0,106.0,0.0,16.0,5.0,1.3,59.0,0.0769230769230769,0.0769230769230769,1.0,5.0,1.3,1.3,0.08125,0.3125,0.0625,0.0,90.0,0.0144444444444444,0.0111111111111111,0.0,0.0,1.0,0.0,0.0,0.1777777777777777
13,1.3,Home,Liverpool,5,80,95,0,35,70.0,90.0,59.0,0.0,0.0,1.0,5.0,2.18,1.984615384615385,17.8,17.307692307692307,95.0,97.92307692307692,105.6,109.84615384615384,58.8,62.23076923076923,3.6,2.3076923076923075,45.6,41.53846153846154,78.55999999999999,71.66153846153847,81.0,85.61538461538461,0.4,0.3076923076923077,1.2,1.6923076923076923,1.2,1.0769230769230769,3.4,3.615384615384616,3,6,1,4,3,3,-0.9800000000000002,-0.9076923076923078,3.45,10.0,1.0,106.0,0.0,16.0,5.0,1.3,59.0,0.0769230769230769,0.0769230769230769,1.0,5.0,1.3,1.3,0.08125,0.3125,0.0625,0.0,90.0,0.0144444444444444,0.0111111111111111,0.0,0.0,1.0,0.0,0.0,0.1777777777777777
13,1.3,Home,Liverpool,5,80,95,0,35,70.0,90.0,59.0,0.0,0.0,1.0,5.0,2.18,1.984615384615385,17.8,17.307692307692307,95.0,97.92307692307692,105.6,109.84615384615384,58.8,62.23076923076923,3.6,2.3076923076923075,45.6,41.53846153846154,78.55999999999999,71.66153846153847,81.0,85.61538461538461,0.4,0.3076923076923077,1.2,1.6923076923076923,1.2,1.0769230769230769,3.4,3.615384615384616,3,6,1,4,3,3,-0.9800000000000002,-0.9076923076923078,3.45,10.0,1.0,106.0,0.0,16.0,5.0,1.3,59.0,0.0769230769230769,0.0769230769230769,1.0,5.0,1.3,1.3,0.08125,0.3125,0.0625,0.0,90.0,0.0144444444444444,0.0111111111111111,0.0,0.0,1.0,0.0,0.0,0.1777777777777777
14,2.6,Home,Tottenham,10,85,120,5,60,80.0,90.0,55.0,2.0,4.0,0.0,5.0,2.54,2.0285714285714285,19.0,16.785714285714285,108.0,97.0,121.2,110.57142857142856,58.8,61.71428571428572,4.6,2.5,53.2,42.85714285714285,76.22,72.25714285714285,81.0,85.92857142857143,0.8,0.4285714285714285,2.0,1.8571428571428568,1.0,1.0,4.0,3.7142857142857135,3,6,1,4,5,1,-1.54,-1.0285714285714285,0.71,16.0,1.0,114.0,0.0,17.0,4.0,2.6,55.0,0.1428571428571428,0.2142857142857142,0.0,4.0,2.6,2.6,0.1529411764705882,0.2352941176470588,0.1176470588235294,1.0,90.0,0.0288888888888888,0.0222222222222222,0.0444444444444444,0.0222222222222222,7.0,0.0,-1.0,0.1888888888888888
14,2.6,Home,Tottenham,10,85,120,5,60,80.0,90.0,55.0,2.0,4.0,0.0,5.0,2.54,2.0285714285714285,19.0,16.785714285714285,108.0,97.0,121.2,110.57142857142856,58.8,61.71428571428572,4.6,2.5,53.2,42.85714285714285,76.22,72.25714285714285,81.0,85.92857142857143,0.8,0.4285714285714285,2.0,1.8571428571428568,1.0,1.0,4.0,3.7142857142857135,3,6,1,4,5,1,-1.54,-1.0285714285714285,0.71,16.0,1.0,114.0,0.0,17.0,4.0,2.6,55.0,0.1428571428571428,0.2142857142857142,0.0,4.0,2.6,2.6,0.1529411764705882,0.2352941176470588,0.1176470588235294,1.0,90.0,0.0288888888888888,0.0222222222222222,0.0444444444444444,0.0222222222222222,7.0,0.0,-1.0,0.1888888888888888
14,2.6,Home,Tottenham,10,85,120,5,60,80.0,90.0,55.0,2.0,4.0,0.0,5.0,2.54,2.0285714285714285,19.0,16.785714285714285,108.0,97.0,121.2,110.57142857142856,58.8,61.71428571428572,4.6,2.5,53.2,42.85714285714285,76.22,72.25714285714285,81.0,85.92857142857143,0.8,0.4285714285714285,2.0,1.8571428571428568,1.0,1.0,4.0,3.7142857142857135,3,6,1,4,5,1,-1.54,-1.0285714285714285,0.71,16.0,1.0,114.0,0.0,17.0,4.0,2.6,55.0,0.1428571428571428,0.2142857142857142,0.0,4.0,2.6,2.6,0.1529411764705882,0.2352941176470588,0.1176470588235294,1.0,90.0,0.0288888888888888,0.0222222222222222,0.0444444444444444,0.0222222222222222,7.0,0.0,-1.0,0.1888888888888888
14,2.6,Home,Tottenham,10,85,120,5,60,80.0,90.0,55.0,2.0,4.0,0.0,5.0,2.54,2.0285714285714285,19.0,16.785714285714285,108.0,97.0,121.2,110.57142857142856,58.8,61.71428571428572,4.6,2.5,53.2,42.85714285714285,76.22,72.25714285714285,81.0,85.92857142857143,0.8,0.4285714285714285,2.0,1.8571428571428568,1.0,1.0,4.0,3.7142857142857135,3,6,1,4,5,1,-1.54,-1.0285714285714285,0.71,16.0,1.0,114.0,0.0,17.0,4.0,2.6,55.0,0.1428571428571428,0.2142857142857142,0.0,4.0,2.6,2.6,0.1529411764705882,0.2352941176470588,0.1176470588235294,1.0,90.0,0.0288888888888888,0.0222222222222222,0.0444444444444444,0.0222222222222222,7.0,0.0,-1.0,0.1888888888888888
14,2.6,Home,Tottenham,10,85,120,5,60,80.0,90.0,55.0,2.0,4.0,0.0,5.0,2.54,2.0285714285714285,19.0,16.785714285714285,108.0,97.0,121.2,110.57142857142856,58.8,61.71428571428572,4.6,2.5,53.2,42.85714285714285,76.22,72.25714285714285,81.0,85.92857142857143,0.8,0.4285714285714285,2.0,1.8571428571428568,1.0,1.0,4.0,3.7142857142857135,3,6,1,4,5,1,-1.54,-1.0285714285714285,0.71,16.0,1.0,114.0,0.0,17.0,4.0,2.6,55.0,0.1428571428571428,0.2142857142857142,0.0,4.0,2.6,2.6,0.1529411764705882,0.2352941176470588,0.1176470588235294,1.0,90.0,0.0288888888888888,0.0222222222222222,0.0444444444444444,0.0222222222222222,7.0,0.0,-1.0,0.1888888888888888
15,0.6,Away,Aston Villa,0,4,30,0,14,70.0,90.0,54.0,0.0,1.0,0.0,2.0,1.86,1.9333333333333331,13.0,15.666666666666666,68.8,90.8,87.2,105.2,57.6,61.2,2.6,2.333333333333333,42.0,40.93333333333333,76.22,72.10666666666665,81.0,86.2,0.6,0.4,2.0,1.8,0.6,0.9333333333333332,3.6,3.6,3,6,1,4,5,1,-1.2599999999999998,-1.0,0.57,1.0,0.0,117.0,1.0,2.0,2.0,0.6,54.0,0.0,0.0666666666666666,0.0,2.0,0.6,0.6,0.3,1.0,0.0,0.0,90.0,0.0066666666666666,0.0,0.0111111111111111,0.0,1.0,0.0,-1.0,0.0222222222222222
15,0.6,Away,Aston Villa,0,4,30,0,14,70.0,90.0,54.0,0.0,1.0,0.0,2.0,1.86,1.9333333333333331,13.0,15.666666666666666,68.8,90.8,87.2,105.2,57.6,61.2,2.6,2.333333333333333,42.0,40.93333333333333,76.22,72.10666666666665,81.0,86.2,0.6,0.4,2.0,1.8,0.6,0.9333333333333332,3.6,3.6,3,6,1,4,5,1,-1.2599999999999998,-1.0,0.57,1.0,0.0,117.0,1.0,2.0,2.0,0.6,54.0,0.0,0.0666666666666666,0.0,2.0,0.6,0.6,0.3,1.0,0.0,0.0,90.0,0.0066666666666666,0.0,0.0111111111111111,0.0,1.0,0.0,-1.0,0.0222222222222222
16,1.6,Away,Luton Town,2,18,0,0,0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,1.8,1.9125,9.8,14.8125,59.8,86.25,79.4,98.625,57.6,61.4375,2.6,2.1875,37.8,38.375,60.65999999999999,67.6,72.0,80.8125,0.6,0.375,1.6,1.6875,0.6,0.875,3.0,3.375,4,5,1,3,4,3,-1.2000000000000002,-1.0375,-0.9,11.0,0.0,121.0,2.0,18.0,6.0,1.6,65.0,0.125,0.0625,0.0,6.0,1.6,1.6,0.0888888888888888,0.3333333333333333,0.1111111111111111,0.0,0.0,inf,inf,,,2.0,0.0,1.0,inf
17,1.6,Home,Crystal Palace,2,19,0,0,0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,1.5400000000000005,1.894117647058824,3.8,14.058823529411764,41.2,82.29411764705883,49.0,92.82352941176472,61.4,62.1764705882353,1.0,2.0588235294117645,21.8,36.11764705882353,44.0,63.6235294117647,54.0,76.05882352941177,0.4,0.3529411764705882,1.0,1.588235294117647,0.2,0.8235294117647058,2.4,3.176470588235294,4,5,1,5,4,1,-1.3400000000000003,-1.0705882352941178,-0.18,7.0,1.0,127.0,0.0,19.0,9.0,1.6,74.0,0.1176470588235294,0.1176470588235294,0.0,9.0,1.6,1.6,0.0842105263157894,0.4736842105263157,0.1052631578947368,0.0,0.0,inf,inf,,,2.0,0.0,0.0,inf
18,2.3,Home,Brentford,6,150,180,0,90,93.8,90.0,70.0,0.0,1.0,1.0,6.0,1.7400000000000002,1.9166666666666667,4.0,13.61111111111111,55.2,86.05555555555556,66.0,97.66666666666669,63.6,62.61111111111112,1.0,1.9444444444444444,32.8,39.11111111111112,48.760000000000005,65.30000000000001,54.0,76.83333333333333,0.4,0.3333333333333333,1.2,1.5555555555555556,0.2,0.8333333333333334,2.6,3.333333333333333,4,5,1,3,5,2,-1.5400000000000005,-1.0833333333333337,-0.02,3.0,1.0,193.0,2.0,25.0,10.0,2.3,70.0,0.0555555555555555,0.0,1.0,10.0,2.3,2.3,0.092,0.4,0.04,0.0,90.0,0.0255555555555555,0.0111111111111111,0.0111111111111111,0.0,2.0,0.0,1.0,0.2777777777777778
18,2.3,Home,Brentford,6,150,180,0,90,93.8,90.0,70.0,0.0,1.0,1.0,6.0,1.7400000000000002,1.9166666666666667,4.0,13.61111111111111,55.2,86.05555555555556,66.0,97.66666666666669,63.6,62.61111111111112,1.0,1.9444444444444444,32.8,39.11111111111112,48.760000000000005,65.30000000000001,54.0,76.83333333333333,0.4,0.3333333333333333,1.2,1.5555555555555556,0.2,0.8333333333333334,2.6,3.333333333333333,4,5,1,3,5,2,-1.5400000000000005,-1.0833333333333337,-0.02,3.0,1.0,193.0,2.0,25.0,10.0,2.3,70.0,0.0555555555555555,0.0,1.0,10.0,2.3,2.3,0.092,0.4,0.04,0.0,90.0,0.0255555555555555,0.0111111111111111,0.0111111111111111,0.0,2.0,0.0,1.0,0.2777777777777778
18,2.3,Home,Brentford,6,150,180,0,90,93.8,90.0,70.0,0.0,1.0,1.0,6.0,1.7400000000000002,1.9166666666666667,4.0,13.61111111111111,55.2,86.05555555555556,66.0,97.66666666666669,63.6,62.61111111111112,1.0,1.9444444444444444,32.8,39.11111111111112,48.760000000000005,65.30000000000001,54.0,76.83333333333333,0.4,0.3333333333333333,1.2,1.5555555555555556,0.2,0.8333333333333334,2.6,3.333333333333333,4,5,1,3,5,2,-1.5400000000000005,-1.0833333333333337,-0.02,3.0,1.0,193.0,2.0,25.0,10.0,2.3,70.0,0.0555555555555555,0.0,1.0,10.0,2.3,2.3,0.092,0.4,0.04,0.0,90.0,0.0255555555555555,0.0111111111111111,0.0111111111111111,0.0,2.0,0.0,1.0,0.2777777777777778
18,2.3,Home,Brentford,6,150,180,0,90,93.8,90.0,70.0,0.0,1.0,1.0,6.0,1.7400000000000002,1.9166666666666667,4.0,13.61111111111111,55.2,86.05555555555556,66.0,97.66666666666669,63.6,62.61111111111112,1.0,1.9444444444444444,32.8,39.11111111111112,48.760000000000005,65.30000000000001,54.0,76.83333333333333,0.4,0.3333333333333333,1.2,1.5555555555555556,0.2,0.8333333333333334,2.6,3.333333333333333,4,5,1,3,5,2,-1.5400000000000005,-1.0833333333333337,-0.02,3.0,1.0,193.0,2.0,25.0,10.0,2.3,70.0,0.0555555555555555,0.0,1.0,10.0,2.3,2.3,0.092,0.4,0.04,0.0,90.0,0.0255555555555555,0.0111111111111111,0.0111111111111111,0.0,2.0,0.0,1.0,0.2777777777777778
18,2.3,Home,Brentford,6,150,180,0,90,93.8,90.0,70.0,0.0,1.0,1.0,6.0,1.7400000000000002,1.9166666666666667,4.0,13.61111111111111,55.2,86.05555555555556,66.0,97.66666666666669,63.6,62.61111111111112,1.0,1.9444444444444444,32.8,39.11111111111112,48.760000000000005,65.30000000000001,54.0,76.83333333333333,0.4,0.3333333333333333,1.2,1.5555555555555556,0.2,0.8333333333333334,2.6,3.333333333333333,4,5,1,3,5,2,-1.5400000000000005,-1.0833333333333337,-0.02,3.0,1.0,193.0,2.0,25.0,10.0,2.3,70.0,0.0555555555555555,0.0,1.0,10.0,2.3,2.3,0.092,0.4,0.04,0.0,90.0,0.0255555555555555,0.0111111111111111,0.0111111111111111,0.0,2.0,0.0,1.0,0.2777777777777778
18,2.3,Home,Brentford,6,150,180,0,90,93.8,90.0,70.0,0.0,1.0,1.0,6.0,1.7400000000000002,1.9166666666666667,4.0,13.61111111111111,55.2,86.05555555555556,66.0,97.66666666666669,63.6,62.61111111111112,1.0,1.9444444444444444,32.8,39.11111111111112,48.760000000000005,65.30000000000001,54.0,76.83333333333333,0.4,0.3333333333333333,1.2,1.5555555555555556,0.2,0.8333333333333334,2.6,3.333333333333333,4,5,1,3,5,2,-1.5400000000000005,-1.0833333333333337,-0.02,3.0,1.0,193.0,2.0,25.0,10.0,2.3,70.0,0.0555555555555555,0.0,1.0,10.0,2.3,2.3,0.092,0.4,0.04,0.0,90.0,0.0255555555555555,0.0111111111111111,0.0111111111111111,0.0,2.0,0.0,1.0,0.2777777777777778
19,2.4,Away,Everton,3,22,0,0,0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,1.7,1.9421052631578943,2.6,13.052631578947368,42.6,82.6842105263158,42.0,92.52631578947368,67.0,63.10526315789474,0.0,1.8421052631578947,20.8,37.05263157894737,32.760000000000005,61.86315789473685,36.0,72.78947368421052,0.0,0.3157894736842105,0.4,1.4736842105263157,0.2,0.7894736842105263,1.6,3.1578947368421053,4,5,1,4,5,1,-1.5,-1.1526315789473682,-0.1,8.0,0.0,138.0,2.0,22.0,8.0,2.4,72.0,0.1578947368421052,0.0526315789473684,0.0,8.0,2.4,1.8,0.109090909090909,0.3636363636363636,0.1363636363636363,0.0,0.0,inf,inf,,,3.0,0.0,2.0,inf
20,2.2,Home,Sheffield Utd,2,18,0,0,0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,2.0200000000000005,1.955,3.0,12.5,45.4,79.45,36.0,87.9,72.2,63.95,0.0,1.75,18.0,35.2,18.76,58.77,18.0,69.15,0.0,0.3,0.2,1.4,0.2,0.75,1.2,3.0,4,5,1,3,4,3,-1.8200000000000005,-1.205,-1.03,15.0,1.0,141.0,2.0,18.0,4.0,2.2,80.0,0.1,0.0,0.0,4.0,2.2,2.2,0.1222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,inf,inf,,,2.0,0.0,2.0,inf
21,3.0,Away,Newcastle Utd,3,27,0,0,0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,2.3,2.0047619047619047,3.2,12.047619047619047,47.2,76.95238095238095,36.0,83.71428571428571,73.6,64.33333333333333,0.0,1.6666666666666667,18.0,33.523809523809526,18.76,55.971428571428575,18.0,65.85714285714286,0.0,0.2857142857142857,0.2,1.3333333333333333,0.2,0.7142857142857143,1.2,2.857142857142857,4,5,1,4,3,3,-2.1,-1.2904761904761903,0.96,13.0,0.0,155.0,2.0,27.0,11.0,3.0,72.0,0.1428571428571428,0.0952380952380952,0.0,11.0,3.0,3.0,0.1111111111111111,0.4074074074074074,0.1111111111111111,0.0,0.0,inf,inf,,,3.0,0.0,1.0,inf
22,1.7,Home,Burnley,6,28,16,0,6,75.0,20.0,74.0,0.0,1.0,0.0,2.0,2.32,1.9909090909090907,4.0,11.772727272727272,49.0,74.72727272727273,39.2,80.63636363636364,73.6,64.77272727272727,0.0,1.5909090909090908,19.2,32.27272727272727,33.760000000000005,56.83636363636364,22.0,63.77272727272727,0.0,0.2727272727272727,0.4,1.318181818181818,0.2,0.6818181818181818,1.6,2.8181818181818183,4,5,1,4,4,2,-2.12,-1.309090909090909,-0.79,5.0,1.0,173.0,2.0,14.0,4.0,1.7,74.0,0.1363636363636363,0.0454545454545454,0.0,4.0,1.7,1.7,0.1214285714285714,0.2857142857142857,0.2142857142857142,0.0,20.0,0.0849999999999999,0.15,0.05,0.0,4.0,0.0,2.0,0.7
22,1.7,Home,Burnley,6,28,16,0,6,75.0,20.0,74.0,0.0,1.0,0.0,2.0,2.32,1.9909090909090907,4.0,11.772727272727272,49.0,74.72727272727273,39.2,80.63636363636364,73.6,64.77272727272727,0.0,1.5909090909090908,19.2,32.27272727272727,33.760000000000005,56.83636363636364,22.0,63.77272727272727,0.0,0.2727272727272727,0.4,1.318181818181818,0.2,0.6818181818181818,1.6,2.8181818181818183,4,5,1,4,4,2,-2.12,-1.309090909090909,-0.79,5.0,1.0,173.0,2.0,14.0,4.0,1.7,74.0,0.1363636363636363,0.0454545454545454,0.0,4.0,1.7,1.7,0.1214285714285714,0.2857142857142857,0.2142857142857142,0.0,20.0,0.0849999999999999,0.15,0.05,0.0,4.0,0.0,2.0,0.7
23,2.1,Away,Brentford,9,75,69,3,36,70.6,85.0,72.0,1.0,2.0,0.0,3.0,2.28,1.9956521739130435,4.6,11.652173913043478,34.0,74.73913043478261,17.0,80.1304347826087,74.0,65.08695652173913,0.6,1.6521739130434785,8.4,32.43478260869565,29.12,57.43478260869565,21.0,64.69565217391305,0.2,0.3043478260869565,0.6,1.3478260869565215,0.0,0.6521739130434783,1.0,2.8260869565217392,4,5,1,3,5,2,-2.28,-1.3434782608695652,-0.02,3.0,0.0,178.0,2.0,25.0,15.0,2.1,72.0,0.1304347826086956,0.0434782608695652,0.0,15.0,2.1,2.1,0.084,0.6,0.12,1.0,85.0,0.0247058823529411,0.0352941176470588,0.0235294117647058,0.0117647058823529,6.0,0.0,2.0,0.2941176470588235
23,2.1,Away,Brentford,9,75,69,3,36,70.6,85.0,72.0,1.0,2.0,0.0,3.0,2.28,1.9956521739130435,4.6,11.652173913043478,34.0,74.73913043478261,17.0,80.1304347826087,74.0,65.08695652173913,0.6,1.6521739130434785,8.4,32.43478260869565,29.12,57.43478260869565,21.0,64.69565217391305,0.2,0.3043478260869565,0.6,1.3478260869565215,0.0,0.6521739130434783,1.0,2.8260869565217392,4,5,1,3,5,2,-2.28,-1.3434782608695652,-0.02,3.0,0.0,178.0,2.0,25.0,15.0,2.1,72.0,0.1304347826086956,0.0434782608695652,0.0,15.0,2.1,2.1,0.084,0.6,0.12,1.0,85.0,0.0247058823529411,0.0352941176470588,0.0235294117647058,0.0117647058823529,6.0,0.0,2.0,0.2941176470588235
23,2.1,Away,Brentford,9,75,69,3,36,70.6,85.0,72.0,1.0,2.0,0.0,3.0,2.28,1.9956521739130435,4.6,11.652173913043478,34.0,74.73913043478261,17.0,80.1304347826087,74.0,65.08695652173913,0.6,1.6521739130434785,8.4,32.43478260869565,29.12,57.43478260869565,21.0,64.69565217391305,0.2,0.3043478260869565,0.6,1.3478260869565215,0.0,0.6521739130434783,1.0,2.8260869565217392,4,5,1,3,5,2,-2.28,-1.3434782608695652,-0.02,3.0,0.0,178.0,2.0,25.0,15.0,2.1,72.0,0.1304347826086956,0.0434782608695652,0.0,15.0,2.1,2.1,0.084,0.6,0.12,1.0,85.0,0.0247058823529411,0.0352941176470588,0.0235294117647058,0.0117647058823529,6.0,0.0,2.0,0.2941176470588235
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,2.0,4.0,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.6,1.5833333333333333,27.6,35.083333333333336,47.58,58.8875,39.0,65.75,0.4,0.3333333333333333,1.2,1.4166666666666667,0.4,0.7083333333333334,1.8,2.875,4,5,1,4,5,1,-1.7200000000000002,-1.2708333333333337,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,2.0,4.0,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.6,1.5833333333333333,27.6,35.083333333333336,47.58,58.8875,39.0,65.75,0.4,0.3333333333333333,1.2,1.4166666666666667,0.4,0.7083333333333334,1.8,2.875,4,5,1,4,5,1,-1.7200000000000002,-1.2708333333333337,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,2.0,4.0,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.6,1.5833333333333333,27.6,35.083333333333336,47.58,58.8875,39.0,65.75,0.4,0.3333333333333333,1.2,1.4166666666666667,0.4,0.7083333333333334,1.8,2.875,4,5,1,4,5,1,-1.7200000000000002,-1.2708333333333337,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,2.0,4.0,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.6,1.5833333333333333,27.6,35.083333333333336,47.58,58.8875,39.0,65.75,0.4,0.3333333333333333,1.2,1.4166666666666667,0.4,0.7083333333333334,1.8,2.875,4,5,1,4,5,1,-1.7200000000000002,-1.2708333333333337,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,2.0,4.0,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.6,1.5833333333333333,27.6,35.083333333333336,47.58,58.8875,39.0,65.75,0.4,0.3333333333333333,1.2,1.4166666666666667,0.4,0.7083333333333334,1.8,2.875,4,5,1,4,5,1,-1.7200000000000002,-1.2708333333333337,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,2.0,4.0,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.6,1.5833333333333333,27.6,35.083333333333336,47.58,58.8875,39.0,65.75,0.4,0.3333333333333333,1.2,1.4166666666666667,0.4,0.7083333333333334,1.8,2.875,4,5,1,4,5,1,-1.7200000000000002,-1.2708333333333337,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,2.0,4.0,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.6,1.5833333333333333,27.6,35.083333333333336,47.58,58.8875,39.0,65.75,0.4,0.3333333333333333,1.2,1.4166666666666667,0.4,0.7083333333333334,1.8,2.875,4,5,1,4,5,1,-1.7200000000000002,-1.2708333333333337,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
